2,1.000000,67.100000,1,-2
-1,1.000000,67.100000,1,-2
2,1.000000,3.330000,1,-2
4,1.000000,3.330000,1,-2
0,1.000000,3.330000,1,-2
1546188225,1.000000,3.330000,1,-2
-2147483391,1.000000,3.330000,1,-2
2061584303,1.000000,3.330000,1,-2
0,1.000000,3.330000,1,-2
1722224800,1.000000,3.330000,1,-2
0,1.000000,3.330000,1,-2
0,1.000000,3.330000,1,-2
0,1.000000,3.330000,1,-2
0,1.000000,3.330000,1,-2
0,1200.100000,67.417438,2,-2
1,1200.100000,67.234908,2,-2
2,1200.100000,3.330000,2,1
3,1200.100000,3.330000,2,0
4,1200.100000,3.330000,2,1
5,1200.100000,3.330000,2,2
6,1200.100000,3.330000,2,4
7,1200.100000,3.330000,2,3
8,1200.100000,3.330000,2,4
9,1200.100000,3.330000,2,5
10,1200.100000,3.330000,2,6
11,1200.100000,3.330000,2,8
12,1200.100000,3.330000,2,7
13,1200.100000,3.330000,2,8
0,1800.100000,67.552345,3,-2
1,1800.100000,67.552345,3,-2
2,1800.100000,3.330000,3,0
3,1800.100000,3.330000,3,0
4,1800.100000,3.330000,3,1
5,1800.100000,3.330000,3,2
6,1800.100000,3.330000,3,4
7,1800.100000,3.330000,3,3
8,1800.100000,3.330000,3,4
9,1800.100000,3.330000,3,5
10,1800.100000,3.330000,3,6
11,1800.100000,3.330000,3,8
12,1800.100000,3.330000,3,7
13,1800.100000,3.330000,3,8
0,2400.100000,67.869783,4,-2
1,2400.100000,67.687253,4,-2
2,2400.100000,3.330000,4,1
3,2400.100000,3.330000,4,0
4,2400.100000,3.330000,4,1
5,2400.100000,3.330000,4,2
6,2400.100000,3.330000,4,4
7,2400.100000,3.330000,4,3
8,2400.100000,3.330000,4,4
9,2400.100000,3.330000,4,5
10,2400.100000,3.330000,4,6
11,2400.100000,3.330000,4,8
12,2400.100000,3.330000,4,7
13,2400.100000,3.330000,4,8
0,3000.100000,68.004690,5,-2
1,3000.100000,68.004690,5,-2
2,3000.100000,3.330000,5,0
3,3000.100000,3.330000,5,0
4,3000.100000,3.330000,5,1
5,3000.100000,3.330000,5,2
6,3000.100000,3.330000,5,4
7,3000.100000,3.330000,5,3
8,3000.100000,3.330000,5,4
9,3000.100000,3.330000,5,5
10,3000.100000,3.330000,5,6
11,3000.100000,3.330000,5,8
