1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,1,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,2,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,3,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
0,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,4,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,5,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,5,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,5,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,5,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,5,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,5,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,5,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,5,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,5,
1,0,1,2,4,3,4,5,6,8,7,8,3.04,3.04,2.89,3.11,3.11,3.11,2.99,3.26,3.26,3.26,3.26,3.26,5,
