0,1.000000,67.100000,1,-2
1,1.000000,67.100000,1,-2
2,1.000000,3.330000,1,-2
3,1.000000,3.330000,1,-2
4,1.000000,3.330000,1,-2
5,1.000000,3.330000,1,-2
6,1.000000,3.330000,1,-2
7,1.000000,3.330000,1,-2
8,1.000000,3.330000,1,-2
9,1.000000,3.330000,1,-2
10,1.000000,3.330000,1,-2
11,1.000000,3.330000,1,-2
12,1.000000,3.330000,1,-2
13,1.000000,3.330000,1,-2
0,1200.100000,67.300632,2,-2
1,1200.100000,67.417438,2,-2
2,1200.100000,3.330000,2,-2
3,1200.100000,3.330000,2,-2
4,1200.100000,3.330000,2,-2
5,1200.100000,3.330000,2,-2
6,1200.100000,3.330000,2,-2
7,1200.100000,3.330000,2,-2
8,1200.100000,3.330000,2,-2
9,1200.100000,3.330000,2,-2
10,1200.100000,3.330000,2,-2
11,1200.100000,3.330000,2,-2
12,1200.100000,3.330000,2,-2
13,1200.100000,3.330000,2,-2
0,1800.100000,67.618070,3,-2
1,1800.100000,67.618070,3,-2
2,1800.100000,3.330000,3,-2
3,1800.100000,3.330000,3,-2
4,1800.100000,3.330000,3,-2
5,1800.100000,3.330000,3,-2
6,1800.100000,3.330000,3,-2
7,1800.100000,3.330000,3,-2
8,1800.100000,3.330000,3,-2
9,1800.100000,3.330000,3,-2
10,1800.100000,3.330000,3,-2
11,1800.100000,3.330000,3,-2
12,1800.100000,3.330000,3,-2
13,1800.100000,3.330000,3,-2
0,2400.100000,67.818702,4,-2
1,2400.100000,67.935508,4,-2
2,2400.100000,3.330000,4,-2
3,2400.100000,3.330000,4,-2
4,2400.100000,3.330000,4,-2
5,2400.100000,3.330000,4,-2
6,2400.100000,3.330000,4,-2
7,2400.100000,3.330000,4,-2
8,2400.100000,3.330000,4,-2
9,2400.100000,3.330000,4,-2
10,2400.100000,3.330000,4,-2
11,2400.100000,3.330000,4,-2
12,2400.100000,3.330000,4,-2
13,2400.100000,3.330000,4,-2
0,3000.100000,68.136140,5,-2
1,3000.100000,68.136140,5,-2
2,3000.100000,3.330000,5,-2
3,3000.100000,3.330000,5,-2
4,3000.100000,3.330000,5,-2
5,3000.100000,3.330000,5,-2
6,3000.100000,3.330000,5,-2
7,3000.100000,3.330000,5,-2
8,3000.100000,3.330000,5,-2
9,3000.100000,3.330000,5,-2
10,3000.100000,3.330000,5,-2
11,3000.100000,3.330000,5,-2
